time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-19 00:00:00+00:00,13,8,73,16
2023-10-20 00:00:00+00:00,4,3,41,14
2023-10-21 00:00:00+00:00,6,3,27,3
2023-10-22 00:00:00+00:00,12,2,136,9
2023-10-23 00:00:00+00:00,28,11,170,20
2023-10-24 00:00:00+00:00,65,26,145,23
2023-10-25 00:00:00+00:00,37,10,123,13
2023-10-26 00:00:00+00:00,6,3,133,15
2023-10-27 00:00:00+00:00,8,3,98,12
2023-10-28 00:00:00+00:00,1,1,3,2
2023-10-29 00:00:00+00:00,3,3,70,4
2023-10-30 00:00:00+00:00,75,14,163,6
2023-10-31 00:00:00+00:00,17,7,90,16
2023-11-01 00:00:00+00:00,14,8,53,9
