time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-09 00:00:00+00:00,3.0,3.0,20,2
2022-12-10 00:00:00+00:00,33.0,12.0,33,3
2022-12-11 00:00:00+00:00,,,10,6
2022-12-12 00:00:00+00:00,11.0,3.0,38,10
2022-12-13 00:00:00+00:00,15.0,6.0,232,126
2022-12-14 00:00:00+00:00,2.0,1.0,363,162
2022-12-15 00:00:00+00:00,6.0,5.0,211,90
2022-12-16 00:00:00+00:00,19.0,5.0,180,49
2022-12-17 00:00:00+00:00,13.0,4.0,65,19
2022-12-18 00:00:00+00:00,14.0,7.0,38,17
2022-12-19 00:00:00+00:00,2.0,2.0,121,40
2022-12-20 00:00:00+00:00,,,56,27
2022-12-21 00:00:00+00:00,1.0,1.0,12,9
2022-12-22 00:00:00+00:00,14.0,4.0,36,14
